filename,extension,size_mb,is_scanned,strategy,pii_fields
a87bfea5-be13-4db5-83b9-9c7e181364144.2. Memoria Técnica.pdf,.pdf,6.401396751403809,False,PyMuPDF,0
9baee67d-5548-4a6b-9c0f-561ff19b3c96LRE389 justificante_registro_solicitud_10-10-2023.pdf,.pdf,1.0251150131225586,False,PyMuPDF,0
e2a7682d-bcb2-4c84-8fb8-ad0ffb4237cd4. DR Tecnico Hector.pdf,.pdf,0.10907173156738281,False,PyMuPDF,0
e5b96cb7-0692-49e3-bc44-23ffdea54227LRE387 just_registro_13-11-24.pdf,.pdf,1.0190811157226562,False,PyMuPDF,0
2b258802-d93f-4537-bd91-0881f3f6f8a9Delta B14 3B_CEE_V1_fd.pdf,.pdf,0.2846832275390625,False,PyMuPDF,0
d56c2e90-9e99-40ff-8c51-b563535c22c30. Nota aclarotaria GARAY 3B.docx,.docx,0.05747795104980469,False,python-docx,0
88aac16f-6d53-410a-97eb-35d5b24c6ff7LRE259 justi_registr.pdf,.pdf,0.26920127868652344,False,PyMuPDF,0
1f372c95-f9dd-47f3-957d-ff49937f0d14C334 CEE_V1.pdf,.pdf,0.22240829467773438,False,PyMuPDF,0
00226da4-3046-414a-8856-d72b678381902. MTD.pdf,.pdf,2.7018556594848633,False,PyMuPDF,0
9989fb32-b266-4b87-a504-5fb324b05bab1. Solicitud_coope_fase 2.pdf,.pdf,1.5751657485961914,False,PyMuPDF,0
fe1ee686-ea9d-4f95-a669-a506d81ac9f9AU057 CM T 59 5 2C_V1.pdf,.pdf,0.32190608978271484,False,PyMuPDF,0
62b8a30e-554d-4d3f-a1c9-5fd02ad8b9ef1. CIE IRVE.pdf,.pdf,0.21358585357666016,False,PyMuPDF,0
4466bd38-90b0-4023-a375-a580cf765f53J01. Informe justificativo-202.pdf,.pdf,0.19044208526611328,False,PyMuPDF,0
1f0dae31-58ca-42b2-9581-1052eecfcec3Delta B19 2A_CEE_V1.pdf,.pdf,0.22638511657714844,False,PyMuPDF,0
9700acb1-1dee-4d42-a300-51d8e372bbf43. LRE356 Anexo IRVE_fdo.pdf,.pdf,0.5901279449462891,False,PyMuPDF,0
70bdc5c4-c7cd-4e4c-8983-528ab5f56cda1. Solicitud_coope_fase 2.pdf,.pdf,1.5762577056884766,False,PyMuPDF,0
368ed5c2-c52d-4d33-b753-e136c7a42bb92. LRE232 Declaración responsable.pdf,.pdf,0.3191556930541992,False,PyMuPDF,0
b367279e-09e9-4c10-923e-0f7c0974bdc8J01_LPR0700-3-fd.pdf,.pdf,0.26383113861083984,False,PyMuPDF,0
41eaae5d-741c-46da-9e93-a318d673d1a8G3B_CEE_V1_fd.pdf,.pdf,0.3089303970336914,False,PyMuPDF,0
8baa0a53-806c-46f9-84c9-7c815b38b8abC217 - CEE 2 FD.pdf,.pdf,0.2889986038208008,False,PyMuPDF,0
5b24c5a1-185a-4438-ba56-6188ebbedf824. CIE VE.pdf,.pdf,0.7829790115356445,False,PyMuPDF,0
982e49ad-ee2c-4405-b7a4-44bf9cc9d33e8.2. Solicitud Subvención.pdf,.pdf,4.565000534057617,True,PyMuPDF + OCR,0
7a8dbf0b-32cb-4f13-b317-6f2db90cdc22Delta B19 2B_CEE_V2.pdf,.pdf,0.28571033477783203,False,PyMuPDF,0
6ebced9c-ed11-4318-8042-3de339b8051bA1A_CEE_V1.pdf,.pdf,0.2553539276123047,False,PyMuPDF,0
ae40cf7b-722b-4f31-a7e6-20ab3c980a554. LRE370 CIE_bat fdo.pdf,.pdf,0.29572105407714844,False,PyMuPDF,0
9f0e2667-1ab1-4a92-ba3a-6f4118abf67c4. CIE_COLEC_COOPE FD.pdf,.pdf,0.2996635437011719,False,PyMuPDF,0
bf5ba55a-4426-479c-b780-a102f7ba38a0LPR_J01P3-3_fd.pdf,.pdf,0.315460205078125,False,PyMuPDF,0
a381a7a9-7b1a-4b82-8379-323e25fad1678.2. Solicitud Subvención.pdf,.pdf,5.986199378967285,False,PyMuPDF,0
dcf2834d-b88b-4898-b40c-fc0662dcae1bjustificante_registro_solicitud.pdf,.pdf,0.2763223648071289,False,PyMuPDF,0
4ff17cae-65e1-44ed-98fb-c96e8182dafdDelta B20 3A_CEE_V2.pdf,.pdf,0.22388935089111328,False,PyMuPDF,0
172c9695-5ab0-4cb7-8ab3-22800c9e331c8.2. Solicitud Subvención.pdf,.pdf,6.011115074157715,True,PyMuPDF + OCR,0
c4990411-8603-48e8-9fef-a1f0b4066f1aMTD VE Fdo. 2.pdf,.pdf,0.8412809371948242,False,PyMuPDF,0
9f501cdf-c373-44d6-9923-e7634c9aa07cIMS345 2º CEE fd.pdf,.pdf,0.2966957092285156,False,PyMuPDF,0
824db052-05f4-4269-8226-855ee482293cIMS347 CEE_V2_fd.pdf,.pdf,0.28186988830566406,False,PyMuPDF,0
2fcae6c6-5917-401c-a2be-98af3e1bc91e14. CFO fd.pdf,.pdf,0.1621227264404297,False,PyMuPDF,0
fd8b261e-28de-4093-a02b-e21b560252593. Anexo IRVE.docx,.docx,0.3217144012451172,False,python-docx,0
a7873e85-a317-493e-b254-1164371edb6bVISADO_14. CFO fd.pdf,.pdf,0.2130575180053711,False,PyMuPDF,0
7aa0103a-7798-4fbb-9a50-9bc81d2d4d68C348 1er CEE.pdf,.pdf,0.20911407470703125,False,PyMuPDF,0
bc951a04-314a-42d4-a730-e97df0357b193. LRE254 Anexo IRVE_fdo.pdf,.pdf,0.5953330993652344,False,PyMuPDF,0
5ce78e8a-26db-4e39-8643-06a2ea797eae2.  Encargo visado.pdf,.pdf,0.36009883880615234,False,PyMuPDF,0
b1667ba3-edc3-42de-b132-de3c2eae7c944. IMS2044 CIE.pdf,.pdf,0.7695837020874023,False,PyMuPDF,0
4170ebd3-e97c-4bd2-920b-0b7a197a7b8eIMS305_CEE_V1.pdf,.pdf,0.20783138275146484,False,PyMuPDF,0
065804db-d323-4d9f-8c7b-a87606432c59LRE378_justificante_registro_solicitud.pdf,.pdf,0.2695035934448242,False,PyMuPDF,0
da4edcb9-adce-42fe-bcc7-4e83930c9292VENIA PROFESIONAL Hector fd fd.pdf,.pdf,0.1386270523071289,False,PyMuPDF,0
cc2020be-c360-4d2a-aa0a-f6d564929df914. Certificado final de obra VISAR.pdf,.pdf,0.34436511993408203,False,PyMuPDF,0
f91cfc9d-3fff-40f7-8179-8f0b315339727. Venia Hec.pdf,.pdf,0.1386270523071289,False,PyMuPDF,0
dfd91d19-8e83-4ce4-ae99-526a05a969572. MTD Hector.docx,.docx,0.11321258544921875,False,python-docx,0
19755cd9-f82f-4a51-8640-152b04bf7b981. CIE IRVE_fdo.pdf,.pdf,0.26410579681396484,False,PyMuPDF,0
03c73d5b-a845-4c02-a008-cc4b8f943cca2. CFO fd.pdf,.pdf,0.1390829086303711,False,PyMuPDF,0
fb6b812c-2722-4344-bb9c-67f2c2c4658c2. AU085-9 DR.pdf,.pdf,0.20415210723876953,False,PyMuPDF,0
1f545e03-c3ab-4ed6-84e6-f5000f26267cDelta B1 2A_CEE_V2.pdf,.pdf,0.2267160415649414,False,PyMuPDF,0
6ebe1475-661b-45c1-bd28-b8228065dd713. LRE235 Anexo IRVE_fdo.pdf,.pdf,0.596949577331543,False,PyMuPDF,0
d1959c42-c12d-49e0-b034-875a6f111e15Delta B1 1B_CEE_V2_old.pdf,.pdf,0.22707557678222656,False,PyMuPDF,0
542742ae-19b8-4012-ae82-ff9d0a4cf9307.2. Tramitación con Industria_CIE.pdf,.pdf,0.782139778137207,False,PyMuPDF,0
b17e638f-c5cb-45fb-9435-ed9606f9133fJ2C_CEE_V2_Fd.pdf,.pdf,0.3091850280761719,False,PyMuPDF,0
0fc7ea9f-1ef1-4f57-9e55-02f8c3bc66681. CIE IRVE_fdo.pdf,.pdf,0.26108360290527344,False,PyMuPDF,0
0b4888db-96cc-463e-9cf7-2bb9876c79984.2. Memoria Técnica.pdf,.pdf,6.9154815673828125,False,PyMuPDF,0
4c5383a7-6624-423d-9a01-c75a8ead59d3J4C_CEE_V1.pdf,.pdf,0.25544071197509766,False,PyMuPDF,0
eba8c000-f3f1-49a8-8fb6-3917d744a201Delta B6 3A_CEE_V2.pdf,.pdf,0.22501850128173828,False,PyMuPDF,0
edf735d3-91e5-452b-8ad4-c05ed0f7cf844. DR Tec fd.pdf,.pdf,1.1332502365112305,False,PyMuPDF,0
68192959-7f8e-4371-bf61-262aaa22fe2a3. LRE212 Anexo ESQUEMA IRVE.docx,.docx,0.3664064407348633,False,python-docx,0
3ce24f59-d416-4476-b9f8-62e81a91108cAU042 Modelo Autorizacion de la solicitud a otro agente fd fd.pdf,.pdf,0.23160266876220703,False,PyMuPDF,0
a0b03169-d5f3-4385-b917-766b8d95c803C1A_CEE_V1.pdf,.pdf,0.25524044036865234,False,PyMuPDF,0
202bca6a-0b98-46d0-9ae4-ba3f7ff2892eAU057 CM T 59 4 2A_V1.pdf,.pdf,0.3216104507446289,False,PyMuPDF,0
ed89a16c-8fd6-4e44-9350-34c8dc748f17C210 Anexo V Declaración responsable sobre porcentaje de energía consumida F.pdf,.pdf,0.413909912109375,False,PyMuPDF,0
31259a5c-e5ef-42bc-ba4b-a65834537623C292 justificante_registro_solicitud_07-07-2023.pdf,.pdf,1.0111665725708008,False,PyMuPDF,0
70e608fa-baf2-4db3-8275-ec6d0eb5ec546. Tabla.xlsx,.xlsx,0.012747764587402344,False,openpyxl,0
6e775f25-8a43-4a2b-bb8c-e6c89ff8cbf91. Solicitud_coope_fase 2.pdf,.pdf,1.5751285552978516,False,PyMuPDF,0
4b424c35-4676-4769-bdbb-f35883ca72d62 CEE IMS349.pdf,.pdf,0.23299312591552734,False,PyMuPDF,0
53775277-ab34-4b38-a63a-d3477cb9b842J01. Informe justificativo-160.pdf,.pdf,0.1904449462890625,False,PyMuPDF,0
c81a66ab-ef28-464e-88b1-186002b89896J01. Informe justificativo-234.pdf,.pdf,0.190399169921875,False,PyMuPDF,0
31da6d87-5764-40e0-a2fa-21edbcf98131AU057 CM T 59 4 1A_V1.pdf,.pdf,0.32160472869873047,False,PyMuPDF,0
e71d43dc-6add-495d-954f-e0aa942e0273IMS319_CEE 1º.pdf,.pdf,0.22315692901611328,False,PyMuPDF,0
8f0dbaaa-7d14-410f-ab8e-5315dda17e611. CIE IRVE.pdf,.pdf,0.21621036529541016,False,PyMuPDF,0
0bc4adfc-8748-47fc-b5af-0c7151035bbc3. Anexo IRVE.docx,.docx,0.33512401580810547,False,python-docx,0
7625fa9c-7110-418b-aa6f-37385fb08f0d1. Solicitud_coope_fase 2.pdf,.pdf,1.5757131576538086,False,PyMuPDF,0
d5e5c876-1293-4c2b-a64b-9687f29892acJ01. Informe justificativo-251.pdf,.pdf,0.19045352935791016,False,PyMuPDF,0
d3e67fd6-ab31-4a8b-a125-e43c132282a6AU044 MC PS 17 1B_V1 FD.pdf FD.pdf,.pdf,0.3337678909301758,False,PyMuPDF,0
44106467-2d8d-4253-ac3f-c3ed63fc9cfbAU057 CM T 59 3 0A_V1_Fd.pdf,.pdf,0.36133384704589844,False,PyMuPDF,0
403c3cc8-910b-4ca4-a4ef-d03dbe86a4e94. CIE LRE410_sin fir.pdf,.pdf,0.2115478515625,False,PyMuPDF,0
a114384f-0437-4642-92e5-1cdd123097f14. DR Tec.pdf,.pdf,1.1330280303955078,False,PyMuPDF,0
5833635b-3bf7-4d38-9790-658408354c636.6 CIE.pdf,.pdf,0.30646705627441406,False,PyMuPDF,0
447a137d-97cb-404f-ad5b-921bb3f2fd981. Certf de aprovechamiento fd.pdf,.pdf,0.9988832473754883,False,PyMuPDF,0
c3609f23-b74c-4fe9-97d7-77a0ec11652b1. LRE235 CIE IRVE2 fd.pdf,.pdf,0.2626333236694336,False,PyMuPDF,0
99d7d03f-88d5-4a5f-981b-e649c8801ae5AU044 MC PS 17 2A_V2.pdf,.pdf,0.2862205505371094,False,PyMuPDF,0
1a315f0b-516e-4bbd-8ac1-b66287bd0d72J01. Informe justificativo-197.pdf,.pdf,0.19045543670654297,False,PyMuPDF,0
a035b819-5257-4757-919f-e0dcfca729624. DR Tecnico.pdf,.pdf,0.942530632019043,False,PyMuPDF,0
2c1b98b5-7e16-42ee-a67a-8f93291fcc64AU057 CM T 59 4 1B_V1.pdf,.pdf,0.3214445114135742,False,PyMuPDF,0
87988158-d0be-4995-887e-cedc2030dd24apertura-LA PABLO 5-PRES.pdf,.pdf,1.4381532669067383,False,PyMuPDF,0
408bd6ce-b90a-476e-8cbc-c717a3600c9d3. Anexo IRVE.pdf,.pdf,0.511103630065918,False,PyMuPDF,0
9fbb0bc4-8e98-4d9a-b24b-34625a9fe6e65. Jte CPPHAN fd.pdf,.pdf,0.271759033203125,False,PyMuPDF,0
fb72c257-6f1e-45aa-ba25-c0f2fa4f7bd46.9 CIE.pdf,.pdf,0.30686283111572266,False,PyMuPDF,0
5ed252b3-e01a-4446-ba0d-5c954d04876cDelta B6 2A_CEE_V2.pdf,.pdf,0.2250347137451172,False,PyMuPDF,0
7f3d4049-e23f-49da-a1f6-9a2b655864e4IMS331 Just registro_26-02-2024.pdf,.pdf,1.0122756958007812,False,PyMuPDF,0
4e533898-28b8-43e6-a12e-71ab86a603332. MTD FD.pdf,.pdf,5.533229827880859,False,PyMuPDF,0
03588585-04b5-4c28-b0c8-a3074e242154C306_CEE1_V1.pdf,.pdf,0.2488422393798828,False,PyMuPDF,0
7f4d5e62-a6d8-40fd-a029-8e3915b72968IMS307_CEE_fd.pdf,.pdf,0.30318546295166016,False,PyMuPDF,0
596ac82a-9172-4c33-921f-8f45fc2cc34cMOD. IT-315-SELLADO.pdf,.pdf,0.34898948669433594,False,PyMuPDF,0
7ab2b2cf-d2b0-4c53-ba2d-45741c29aaa7IMS333_2doCEE_V1.pdf,.pdf,0.26960182189941406,False,PyMuPDF,0
7685e0bc-2f89-499a-8cee-2325816134186.6 CIE.pdf,.pdf,0.30646705627441406,False,PyMuPDF,0
1972edb6-9612-41db-9999-54892b8ddc4dROTSEN_CEE_fd.pdf,.pdf,0.34485530853271484,False,PyMuPDF,0
2b7e4185-3267-494e-85ef-b46a8de27c9b(4. CIE mal).pdf,.pdf,0.2171955108642578,False,PyMuPDF,0
1fb489b3-d281-42aa-82ed-4cae89daa3041. Solicitud_coope_fase 2.pdf,.pdf,1.5750885009765625,False,PyMuPDF,0
b3877414-74d2-4205-93a6-14a80461c1ed1. Nota R. catastral.pdf,.pdf,0.20535564422607422,False,PyMuPDF,0
53e9695a-a74e-40fe-b97d-10f68817a978J01. Informe justificativo-217.pdf,.pdf,0.19040489196777344,False,PyMuPDF,0
4a63217e-9455-4be3-be5f-669219bfac124. DR Tecnico Hector.pdf,.pdf,0.09101486206054688,False,PyMuPDF,0
716925c6-9637-44b2-8e36-addc347a57791. Solicitud_coope_fase 2.pdf,.pdf,1.5745067596435547,False,PyMuPDF,0
d975de09-c017-4164-a8d5-f790ed4136df3. LRE233 Anexo IRVE_sin fir.pdf,.pdf,0.5151987075805664,False,PyMuPDF,0
9ec6b246-f865-48cd-ae36-361a48f49b14AER009 CEE 1.pdf,.pdf,0.2828350067138672,False,PyMuPDF,0
e58c2dda-03e2-4641-a4f4-2bfb503534ac6.8 CIE.pdf,.pdf,0.3060312271118164,False,PyMuPDF,0
e39051a0-a2c2-42c3-87b7-51b109f5010aLIBRO SUBC AU075 MADRID POETAS- PRESENTADO.pdf,.pdf,0.02407550811767578,False,PyMuPDF,0
ab47ee22-8776-4ef7-b2c8-a146fb0c12c74. LRE258 CIE.pdf,.pdf,0.7848062515258789,False,PyMuPDF,0
6408f383-6af7-4133-bc6a-2da1c80624f5Delta B18 1A_CEE_V2.pdf,.pdf,0.2244892120361328,False,PyMuPDF,0
33e6fbc1-ceb0-4fc1-b4e7-0fbdd9f1431c3. Solicitud inscripción.pdf,.pdf,1.0090131759643555,False,PyMuPDF,0
d042a85f-5c39-420e-8549-359b25d0acb03. LRE213 Anexo IRVE.pdf,.pdf,1.2177820205688477,False,PyMuPDF,0
1231e22c-92a3-4841-93fe-d538ebe434e51. CEE 1_Certificado Energético.pdf,.pdf,0.33385562896728516,False,PyMuPDF,0
5805817b-b235-4954-98ca-0f14ecec74da1. C353 CIE.xlsx,.xlsx,0.04328632354736328,False,openpyxl,0
2fd24b5f-878c-45ec-b99d-82f57b35aa7b4. CIE.pdf,.pdf,0.7844696044921875,False,PyMuPDF,0
22b3d7d7-9a2a-4808-b803-0953b5182821J01. Informe justificativo-171.pdf,.pdf,0.19039249420166016,False,PyMuPDF,0
ea64ebae-cb8c-49c0-8a46-f370774450f5A3B_CEE_V1.pdf,.pdf,0.2552671432495117,False,PyMuPDF,0
a5aa27c5-eadd-483f-aa8d-ad747c8436171. Solicitud_coope_fase 2.pdf,.pdf,1.5748729705810547,False,PyMuPDF,0
f6c118fd-9eaa-4afa-b6ed-d9088b08c3685. Tabla.xlsx,.xlsx,0.013055801391601562,False,openpyxl,0
3c433d51-a40c-4845-bdac-56377e79b2dbARE014_CERTIFICADO FINAL DE OBRA.docx,.docx,0.2824745178222656,False,python-docx,0
f659a823-570c-4b50-aabd-c986d69e1afd2. AER001 MOD. IT-318.pdf,.pdf,0.567082405090332,False,PyMuPDF,0
e485818c-c49f-4462-9ee7-c4049cd6d60dJ01. Informe justificativo-229.pdf,.pdf,0.19040393829345703,False,PyMuPDF,0
cb167192-0e26-48a7-b54c-74073242707bAU064 S4-1 just_registro_18-09-2024.pdf,.pdf,1.028752326965332,False,PyMuPDF,0
0626dcf6-78d9-405c-9c72-129ce9d9fbdfLRE338 justificante_registro_solicitud_10-07-2023.pdf,.pdf,1.021596908569336,False,PyMuPDF,0
f2d5eeb8-3c09-4009-905f-e3729b004332A4B_CEE_V2.pdf,.pdf,0.25578784942626953,False,PyMuPDF,0
3d8128dd-c574-4258-a304-890047ed6257IMS339 2o CEE FD.pdf,.pdf,0.2850151062011719,False,PyMuPDF,0
a9c54e28-6573-413a-8b43-b60d39b6182bAU044 MC PN  3 3D_V2.pdf,.pdf,0.3339509963989258,False,PyMuPDF,0
b7c23075-bd55-4c3e-836f-0530af351b793. LRE213 Anexo IRVE.pdf,.pdf,1.2177820205688477,False,PyMuPDF,0
648aa7d2-f6fc-4882-bb20-35ef73cb96762. MTD FD.pdf,.pdf,6.208957672119141,False,PyMuPDF,0
707dcc20-cf6d-4bae-be3f-9f1935dd1c34ANEXO IV C287.docx,.docx,0.3011312484741211,False,python-docx,0
23b16cd2-fd33-448a-9b95-64d840f3aeddJ01. Informe justificativo-150.pdf,.pdf,0.19044017791748047,False,PyMuPDF,0
4d7f3360-6177-47ce-ac7f-93e592811e88ANEXO V RELLENO IMS315.docx,.docx,0.30109691619873047,False,python-docx,0
22cceabc-bb4d-4bed-b239-39dae5f0951e3. LRE090 Anexo IRVE. FD1.pdf,.pdf,0.6940374374389648,False,PyMuPDF,0
586688de-a0f5-49e9-a1c6-842821474559J01_LPR0600.pdf,.pdf,0.33681392669677734,False,PyMuPDF,0
78068dc1-b99c-4bb3-9003-e30c334404ebJ01. Informe justificativo-151.pdf,.pdf,0.19043922424316406,False,PyMuPDF,0
b83e336b-1060-4f1a-8395-020baf074aacANEXO V RELLENO.pdf,.pdf,0.27254199981689453,False,PyMuPDF,0
c8aba0c6-86ee-483a-b889-c386c74c7ad73. Anexo IRVE.pdf,.pdf,0.5083684921264648,False,PyMuPDF,0
7406b31b-4dc3-4a5c-b6f4-36796def93b01. Solicitud_coope_fase 2.pdf,.pdf,1.5740175247192383,False,PyMuPDF,0
014e8f85-5f61-452c-80bc-30590a3fc5a86. Tabla.pdf,.pdf,0.21865463256835938,False,PyMuPDF,0
b046e1d4-0729-497d-881a-3a9058acb7c0VENIA PROFESIONAL Hector fd fd.pdf,.pdf,0.1386270523071289,False,PyMuPDF,0
12bf1c7b-e34b-4b03-9fd2-f8f6deb29ab23. Anexo IRVE_fdo.pdf,.pdf,0.5861492156982422,False,PyMuPDF,0
5e14ebc6-b3c8-4466-b298-b3d519133e7a1. Anexo ESQUEMA IRVE_COOP.pdf,.pdf,0.5466909408569336,False,PyMuPDF,0
b2f39999-7013-4355-adbd-41ed746a644aG3B_CEE_V3_fd.pdf,.pdf,0.3093099594116211,False,PyMuPDF,0
05de9d60-d514-41ab-b81d-4429f95c081eA3B_CEE_V1_fd.pdf,.pdf,0.30901145935058594,False,PyMuPDF,0
e5848888-42ae-46b7-b74d-21f6de9a03871. LRE075 CIE IRVE.pdf,.pdf,0.7864980697631836,False,PyMuPDF,0
384c6808-33b9-4a7a-a2d9-615f2a4f6d50LRE387 Just_registro_15-01-2024.pdf,.pdf,1.0365333557128906,False,PyMuPDF,0
3cd38a64-4465-482a-afdd-9c4ddb7e2b854. DR Tecnico Hector.docx,.docx,0.02693462371826172,False,python-docx,0
3c835ce1-4567-4759-b2aa-92f215ca2fa75. Solicitud inscripción IRVE_COOP FD.pdf,.pdf,0.2739715576171875,False,PyMuPDF,0
545857da-ba2f-4011-b7e6-ee26a0ca9f8e2. MTD Hector.docx,.docx,0.11316776275634766,False,python-docx,0
833e1737-87f0-4397-b011-997c9da1b330AU057 CM T 59 5 2B_V2_Fd.pdf,.pdf,0.36177635192871094,False,PyMuPDF,0
5b12e0d3-b79e-49da-91e4-10852a19a81fJ01_LPRP4-1_fd.pdf,.pdf,0.3667478561401367,False,PyMuPDF,0
07826b00-583d-442a-be8e-bf639aaba6842. MTD FD.pdf,.pdf,3.8349599838256836,False,PyMuPDF,0
a906b5ae-2378-4e94-897e-d485f806fef54. CIE 3kW JA-IMS- falta HP_rev.pdf,.pdf,0.18518447875976562,False,PyMuPDF,0
2a0e09b4-e314-4d6d-a119-2b8ef8d2ea0e5.1 CIE VE.pdf,.pdf,0.7853145599365234,False,PyMuPDF,0
6750495e-4baa-443c-81dd-758a03429ef5Delta B20 3A_CEE_V2.pdf,.pdf,0.2238931655883789,False,PyMuPDF,0
6315c352-7d14-4fe9-932b-0c3cf74b550dLRE387 just_registro_13-11-24.pdf,.pdf,1.0190811157226562,False,PyMuPDF,0
7d2be9dc-b188-4c27-bc55-4942e40ea9e2APERTURA AU075 MADRID POETAS.pdf,.pdf,0.03421592712402344,False,PyMuPDF,0
6cbf126d-3021-4f61-8b00-f9478b39d5ebJ14.2 Tabla Refe Catastro.pdf,.pdf,0.5260744094848633,False,PyMuPDF,0
219737b4-33c8-4fd1-bdf7-95e63d8c28bb1. Solicitud_coope_fase 2.pdf,.pdf,1.574345588684082,False,PyMuPDF,0
483ae095-7c5c-472e-a641-9e94bd7027ccDelta B16 3B_CEE_V2.pdf,.pdf,0.22726917266845703,False,PyMuPDF,0
25d65ba6-8235-4b81-b0e8-feb4901c526aDelta B16 3B_CEE_V1_FD.pdf,.pdf,0.2863597869873047,False,PyMuPDF,0
52967df6-b6ed-4fe8-b87c-1ea1b694883bAU057 CM T 59 C1 2C.pdf,.pdf,0.3219938278198242,False,PyMuPDF,0
a8a39280-133a-466e-9abc-ee521b238a5bJ01. Informe justificativo-214.pdf,.pdf,0.19041824340820312,False,PyMuPDF,0
2f4fafff-b826-4eee-b273-b75ea8770aab1. Solicitud_coope_fase 2.pdf,.pdf,1.5751323699951172,False,PyMuPDF,0
e4e004e4-0108-4e51-b4aa-0953b21c03681. Solicitud_coope_fase 2.pdf,.pdf,1.5748615264892578,False,PyMuPDF,0
ea8b36a2-22a9-4691-8ee3-1e61c8beaeb07.2. Tramitación con Industria_CIE.pdf,.pdf,0.7858142852783203,False,PyMuPDF,0
f1083db2-cf7b-480a-8a72-6286995a60b0C2B_CEE_V1.pdf,.pdf,0.2553672790527344,False,PyMuPDF,0
1fb85d15-09bc-44c6-97d9-882b7de1a4b4G4C_CEE_V2_fd.pdf,.pdf,0.3092632293701172,False,PyMuPDF,0
b5b24e16-c0c8-46a5-880a-c974ccd0140c3. C282 Solicitud inscripción.pdf,.pdf,0.9916877746582031,False,PyMuPDF,0
64e54bd3-517c-4a23-9f8d-599eefc674faDelta B16 3B_CEE_V2_fd.pdf,.pdf,0.2866554260253906,False,PyMuPDF,0
46df9369-5c10-4756-91b6-823049f7f7813. C300 CIEINSCRESU R2fd.pdf,.pdf,0.8483724594116211,False,PyMuPDF,0
4eeb7ed9-1a1a-434f-847c-2c1f32c709b01. Solicitud_coope_fase 2.pdf,.pdf,1.5745735168457031,False,PyMuPDF,0
076e5b49-7bec-42a6-baf3-5c3e587858ca2. C280 Declaracion responsable.pdf,.pdf,0.5596351623535156,False,PyMuPDF,0
afdb5598-4fa4-4d50-a71d-0d2c1e5dc4fdMT_pc VE_Coope_fd Héctor.pdf,.pdf,0.8615169525146484,False,PyMuPDF,0
0d650ace-e7f5-40fd-8366-31ce7a9f88113. IMS2039 Solicitud inscripción.pdf,.pdf,0.9848775863647461,False,PyMuPDF,0
97e7b324-585b-47fa-8cc1-33c060d6bca8AU044 MC PN  fd2.pdf,.pdf,0.33383655548095703,False,PyMuPDF,0
1a5edb98-d70b-42fb-acf3-fdb27b676273C2A_CEE_V2.pdf,.pdf,0.25551319122314453,False,PyMuPDF,0
ea8a9244-31e7-4b38-bbfb-31733ffef7dd3. LRE259 Anexo IRVE_SIN FIR.pdf,.pdf,0.5154800415039062,False,PyMuPDF,0
0bab7ab4-3f0a-4125-a9fc-f84329710f4aAU057 CM T 59 4 2A.pdf,.pdf,0.32117366790771484,False,PyMuPDF,0
6845dac3-2862-4faa-a48c-6d6df1299bafJ01. Informe justificativo-156.pdf,.pdf,0.19049072265625,False,PyMuPDF,0
e8672684-cb07-4761-86b2-fb3cf5ab9788J01. Informe justificativo-231.pdf,.pdf,0.1903982162475586,False,PyMuPDF,0
d6e209af-ec8b-410f-b54e-e6ceb18374943. Anexo IRVE_fdo.pdf,.pdf,0.5870771408081055,False,PyMuPDF,0
d6399753-04df-4fcd-a3be-b75ab691ae5a14. AER007 Memoria_RSIF.pdf,.pdf,2.874277114868164,False,PyMuPDF,0
7e9d1e34-cad5-482a-a6a6-b1c9ee71239dJ01_LPR0800-4-fd.pdf,.pdf,0.26448726654052734,False,PyMuPDF,0
8d543b38-ac68-47d8-a5f1-117f11714c29LRE004 Jus_registro_26-11-24.pdf,.pdf,1.021566390991211,False,PyMuPDF,0
837ed78a-9d3d-4228-9a3f-664e7c194a19ANEXO V IMS2041.docx,.docx,0.30124759674072266,False,python-docx,0
0dce28b4-edc9-43d9-82e3-3009c4a51f50Delta B1 3B_CEE_V2.pdf,.pdf,0.22725868225097656,False,PyMuPDF,0
7424d8c3-0c23-46e5-96af-a7cbf31b3e50C260 justificante_registro_solicitud 17-05-2023.pdf,.pdf,1.0076675415039062,False,PyMuPDF,0
5076a266-d6e1-4e76-88bf-be5864057a104. DR Tec.pdf,.pdf,1.0552139282226562,False,PyMuPDF,0
f00c7bfb-54fe-4449-ac20-1e6d7f8c06aa2. AU074 DR sin FD.pdf,.pdf,0.10356712341308594,False,PyMuPDF,0
ea5ea269-8f0c-427e-84e8-514c0fbf63bfDelta B20 3B_CEE_V1_fd.pdf,.pdf,0.28666114807128906,False,PyMuPDF,0
ccac3b1e-6008-4f83-b264-89eada8be714E3B_CEE_V1_fd.pdf,.pdf,0.3090381622314453,False,PyMuPDF,0
ea567ab3-00e6-41db-802e-5adcf7171080AU044 MC PS 17 1C_V1.pdf fd.pdf,.pdf,0.33373165130615234,False,PyMuPDF,0
959c6323-720f-485c-93a6-6fe893199575J01_LPR-2_fd.pdf,.pdf,0.26405906677246094,False,PyMuPDF,0
91bb8a98-c30c-4b39-84bc-8053b932c2ef3. A055 Anexo IRVE.pdf,.pdf,0.5892305374145508,False,PyMuPDF,0
852ac26c-30bc-443e-a412-7af4fce49ba03. IMS354 Anexo IRVE.pdf,.pdf,0.6281414031982422,False,PyMuPDF,0
